2.959303479225066	-2.5961496547442895	0
3.8183329563654125	-1.3929820534355164	0
2.6873218851697054	-2.6155948710892236	0
0.40126355576837414	-3.2568704223468625	0
2.551124336329552	-1.220007768864736	0
2.2463657578710077	-2.3382170776009867	0
1.0662534105706682	-0.7448466835491392	0
0.9153854674651578	-1.060235995715962	0
1.77639532046421	-1.6593782745854424	0
0.204452770569993	-1.237431682776964	0
3.3481291212524877	-3.105800111340288	0
0.8328289378568356	-2.699360776118671	0
0.9691800424402763	-2.567839157862914	0
2.9002934071058886	-1.618283152700562	0
1.2626625972509904	-2.6076267632601753	0
1.963307780119316	-3.8959014991769703	0
2.5528107815997765	-2.8433372097771215	0
1.6329547924367744	-2.207927506974189	0
1.4309161605045126	-2.1783595171683423	0
2.380585444228889	-2.486248090913332	0
3.050160138536542	-2.0810389673193557	0
1.1507944575914903	-1.5221107694129405	0
2.6738977122751177	-1.963822785097027	0
0.6927794741654523	-1.5345319082190927	0
3.8857297802822246	-1.7495913375669019	0
2.5952423615296	-2.5057773757133814	0
1.5588651744364719	-3.027680542274093	0
2.3998364487465365	-2.355383845792377	0
2.343628660335112	-3.123215128685671	0
3.0544979286810836	-2.3307190316932775	0
2.4327542827000608	-1.8191659652163465	0
1.570025510697969	-2.0958986363525534	0
1.0267856852241557	-1.8052749042998997	0
1.0018427087497408	-2.2645706606129425	0
3.3054510360955294	-1.916183181837782	0
0.8140477779273563	-1.0633877372119267	0
2.3201614269580793	-0.8792750928009125	0
0.07588185232275335	-1.9584241027824025	0
3.528432590878808	-1.1596970965320677	0
2.2051067161261875	-2.4442699741960663	0
0.7018019925700223	-2.8835006402261882	0
1.4758056582649384	-2.3976188443087656	0
2.4420270614031248	-2.157512124173561	0
2.0243809971339117	-3.0259665805363523	0
4.01417322063276	-2.2017511241318055	0
2.3421830326046815	0.24204856424439836	0
0.47482140372061865	-2.4948400192973406	0
2.51100836273403	-2.558870174727525	0
3.3230685566840665	-0.8568054615270218	0
2.7678630771466377	-1.103766800958212	0
1.5956162316426479	-1.8777203522699908	0
0.817101221682835	-2.901275933040822	0
1.4057032128013085	-1.9384075642407248	0
1.7370027531448686	-1.6959957929475178	0
1.7513545559737946	-3.114968775527424	0
1.7076240808602878	-1.9231457941744776	0
2.4105734790542	-1.1012212924768807	0
-0.5589580600299038	-1.4129532758878385	0
1.9156896329552429	-2.950907732123312	0
1.4499312838101406	-3.501822201962836	0
2.8036587265720234	-1.4935301992628138	0
2.298429872384659	-1.6770664585005788	0
2.7622172468204105	-2.0011238202523263	0
0.9134565620391033	-1.363391558108122	0
2.895070233703916	-2.207039032224391	0
2.0276397331926175	-1.3235512640102232	0
1.4335128043529148	-1.1379785255852677	0
2.7479564496429356	-0.6415808074674811	0
2.396099296861564	-0.18323192517922693	0
1.4636271523667364	-1.431098568654464	0
1.8358747561569793	-1.6465629672933575	0
2.2193787891895163	-2.2645831541009933	0
0.6700484800248183	-3.7205981043065304	0
1.9697371767548622	-0.5389932810350102	0
2.6021732839969935	-1.6499534210710034	0
3.534824388341196	-0.5867643973924872	0
1.486803879089269	-2.576108190628716	0
0.517225626780059	-1.8566484963855532	0
